epoch,lr,step,train_loss,train_energy_mae,train_energy_mse,train_energy_per_atom_mae,train_energy_per_atom_mse,train_gradient_force_mae,train_gradient_force_mse,val_loss,val_energy_mae,val_energy_mse,val_energy_per_atom_mae,val_energy_per_atom_mse,val_gradient_force_mae,val_gradient_force_mse,test_loss,test_energy_mae,test_energy_mse,test_energy_per_atom_mae,test_energy_per_atom_mse,test_gradient_force_mae,test_gradient_force_mse,save_model
33,0.0001,64600,4.782475312634518,1.0464856628681485,2.135996844580299,0.01533819963861453,0.0004452612308638268,0.1480456394898264,0.0529295694396684,4.766844429969788,1.0044109261035918,1.9744021224975585,0.01488653376698494,0.0004420762980589643,0.1482519418001175,0.05584884569048881,,,,,,,,
34,0.0001,66500,4.864624161971243,1.0382506929886968,2.2745152840175127,0.015217003557634981,0.00046479557595663015,0.14682550051494647,0.05180217761350305,6.673227739334107,1.1765605676174165,3.635477509498596,0.017126206737011672,0.0007090011268155649,0.1496336019039154,0.0607550048828125,,,,,,,,
35,0.0001,68400,4.658610224974783,1.017396555982138,2.101431570209955,0.014905482812441494,0.0004324668774834687,0.1457831976327457,0.05114357317160619,4.770269675254822,1.0475410985946656,2.065350170135498,0.015403582081198693,0.00044187346298713237,0.14592396438121796,0.0540983909368515,,,,,,,,
36,0.0001,70300,4.490810751789494,1.0108243757486344,1.9963209477851265,0.014824869330776366,0.0004151648745832254,0.14452344049748622,0.04988979602722745,6.467730484008789,1.0294429457187653,3.7574737787246706,0.015169352032244206,0.0007389667292591185,0.14498909175395966,0.05420513294637203,,,,,,,,
37,0.0001,72200,4.40878398506265,0.9971148772616135,1.9596126831518976,0.014618156474867933,0.0004094630427119371,0.14343399731736434,0.0489834260450382,4.368443603515625,0.9649010860919952,1.7945123970508576,0.014266337528824806,0.000391953545040451,0.14323328644037248,0.05147862419486046,,,,,,,,
38,0.0001,74100,4.5212248755756175,0.9890112871872752,2.072642779475764,0.014506206246288983,0.0004184975147961124,0.14284014556753008,0.04897164192834967,5.172516074180603,1.0565984153747559,2.5875967669487,0.015457957983016968,0.000524140540510416,0.14261301949620248,0.05169838756322861,,,,,,,,
39,0.0001,76000,4.2151847032496805,0.972851630449295,1.8320131233805104,0.014255627145206458,0.0003817244208384134,0.14153746705306203,0.047663431616598056,4.593871874809265,0.9907832992076874,2.0489351975917818,0.014571684431284666,0.00042882711277343334,0.14189706206321717,0.05089873313903809,,,,,,,,
40,0.0001,77900,4.37180585459659,0.9776576723864204,1.9974911416204353,0.014319644219389088,0.00040662486066331006,0.14080402849928328,0.04748629438249689,4.342279105186463,0.9711302447319031,1.8152772402763366,0.01426959889009595,0.0003883515449706465,0.141860890686512,0.05054003804922104,4.662589192390442,0.9988493072986603,2.099290580749512,0.014337195791304111,0.00039089466852601615,0.14301302552223205,0.051265973523259165,True
41,0.0001,79800,4.062877739605151,0.9548777487403468,1.748579817163317,0.013979968783494673,0.000364292687705816,0.1397261503221173,0.04628595860184807,4.224697976112366,0.9486199057102204,1.7549783825874328,0.014107527527958155,0.00039254726783838123,0.14064130783081055,0.04939439252018928,,,,,,,,
42,0.0001,81700,4.161757030988994,0.9515327722775309,1.861916290019688,0.013945349974949893,0.000378733815603865,0.13903614288882205,0.045996814889735296,4.468010144233704,0.9936905372142791,1.9953496444225312,0.014696931112557649,0.00042459265678189694,0.14016319558024407,0.049453210234642025,,,,,,,,
43,0.0001,83600,4.0969706882928545,0.9374013044645911,1.8233978695304771,0.013747731066848103,0.00037121316372864193,0.13828632368068947,0.04547145648222221,4.262657704353333,0.9933888673782348,1.8638137245178223,0.014659605231136083,0.0004053974413545802,0.13881007969379425,0.04797687955200672,,,,,,,,
44,0.0001,85500,3.848554574690367,0.9227735904015992,1.6319670097765169,0.013537939719757752,0.0003410637758267847,0.13721105643401021,0.044331751359920755,4.576412677764893,1.0664568555355072,2.2101681303977965,0.015440909303724765,0.0004456471238518134,0.13799702912569045,0.04732489101588726,,,,,,,,
45,0.0001,87400,3.9816414351212353,0.9321814499717009,1.7483424586998788,0.013658506919286753,0.00035684374610642217,0.13682608818929445,0.04466597947046945,4.545849733352661,0.9501587426662446,2.0421287274360655,0.01398552507162094,0.00042376673460239547,0.1370454813539982,0.0500744204223156,,,,,,,,
46,0.0001,89300,3.8349251600315695,0.9097928076041372,1.6444177983309094,0.013359339492101418,0.000343285152615097,0.1358949955121467,0.043810147188211745,4.0430446004867555,0.9199579167366028,1.7429186177253724,0.013558101374655962,0.0003631688290624879,0.1358726690709591,0.04600251942873001,,,,,,,,
47,0.0001,91200,3.7534212345826,0.9121458934169067,1.6072997647837588,0.01335656556300819,0.00033406318251907484,0.13510976176120734,0.042922429472796224,3.7602769231796263,0.8786355781555176,1.4801018226146698,0.012956308238208293,0.00032430013903649523,0.13570132955908776,0.04560350149869919,,,,,,,,
48,0.0001,93100,3.7291546107593336,0.9054707846829766,1.6000137100407952,0.013270285754023415,0.00033102944693957014,0.13456494743102476,0.04258281796288334,4.540933132171631,0.9484745872020721,2.2449335741996763,0.013986955843865872,0.0003988186625065282,0.13586923748254776,0.045919991955161096,,,,,,,,
49,0.0001,95000,3.7409544844376414,0.8978739838851125,1.610256073945447,0.01316038061962708,0.0003280569358321372,0.13430171619120396,0.0426139682658801,3.851292052268982,0.8945788550376892,1.6054273128509522,0.013161641471087933,0.0003383659667451866,0.1344306120276451,0.04491729535162449,,,,,,,,
50,0.0001,96900,3.6598360961361935,0.89120255256954,1.5724533039017727,0.013069029806769992,0.00032491538243208963,0.1332571242749691,0.04174765582049363,3.753612241744995,0.883685224056244,1.5472110664844514,0.013000902328640223,0.0003322294622194022,0.1335242947936058,0.044128022938966754,4.131580781936646,0.9086294794082641,1.6612292587757111,0.013148417137563229,0.0003266036018612795,0.13481833264231682,0.049407030418515206,True
51,0.0001,98800,3.5897388981517993,0.8880072657371822,1.5276586445695475,0.012993145408599,0.0003145122666089599,0.13262859678190006,0.04124160496518016,4.043180046081543,0.8723807811737061,1.8376596128940583,0.012879819441586733,0.00037835584458662197,0.13244893580675124,0.04411040872335434,,,,,,,,
52,0.0001,100700,3.604775530915511,0.8784634816019159,1.5618238066372119,0.012886426809096806,0.0003221069368469455,0.13197466812243588,0.04085903447513518,3.7192355394363403,0.8525804102420806,1.5346982216835021,0.012591703403741121,0.000326579452957958,0.13264913454651833,0.043690746426582334,,,,,,,,
53,0.0001,102600,3.493603282100276,0.8613424005006489,1.4688686185761501,0.012651383354279556,0.00030591269177660397,0.13144567701377366,0.04049469330789227,3.6215284299850463,0.8715820193290711,1.4615943396091462,0.01275281386449933,0.0003015451674582437,0.13193277940154075,0.043198682144284246,,,,,,,,
54,0.0001,104500,3.473727012182537,0.8683083078422045,1.4657276238893209,0.012724771967255756,0.0003032532335170177,0.13091309983871485,0.040159987827860996,3.6767620849609375,0.9043399620056153,1.5427367091178894,0.013177089747041465,0.00032026844302890823,0.1311226335167885,0.04268050760030746,,,,,,,,
55,0.0001,106400,3.3974576557310003,0.8526536124003561,1.416299621964756,0.012514324828394149,0.000294796253805735,0.13012504403528413,0.039623160681834343,3.6230424737930296,0.8602842319011689,1.4905787229537963,0.012651433143764735,0.0003074331034440547,0.13116455376148223,0.04264927498996258,,,,,,,,
56,0.0001,108300,3.3431891432561374,0.8522238874121716,1.3918476658432106,0.012501558976640043,0.00029034863136506543,0.1295060156442617,0.039026829558179564,3.442999234199524,0.8249784708023071,1.34119335770607,0.012223994806408883,0.0002901263075182214,0.13001442804932595,0.04203611746430397,,,,,,,,
57,0.0001,110200,3.3718860156912553,0.8483086353854129,1.4319534752870862,0.01243420137386573,0.0002958981702364614,0.1290913731644028,0.03879865075118447,3.5682353496551515,0.8598830342292786,1.477963535785675,0.01271771775558591,0.00031609852449037134,0.12960538551211356,0.041805436611175535,,,,,,,,
58,0.0001,112100,3.4003541374206545,0.8500018343799992,1.4570597885156933,0.012464219047933033,0.0002970405170574515,0.1288323918416312,0.038865887007038843,5.257876062393189,0.8801981282234191,3.0983864200115203,0.01284998880699277,0.0003881069229100831,0.1313505856692791,0.04318979181349278,,,,,,,,
59,0.0001,114000,3.2863824946001956,0.8321800085431651,1.3722560334205627,0.012204074047407821,0.000281117490521865,0.1282228673720046,0.038282529218612533,3.4995458221435545,0.8685479748249054,1.4378537130355835,0.012686756048351526,0.000304099423228763,0.1292998033761978,0.04123384185135365,,,,,,,,
60,0.0001,115900,3.2415414821474178,0.8217721416448291,1.3434125189404738,0.012063105797002975,0.00027851993419876394,0.12760232763462945,0.037962579237983414,3.3974639797210693,0.8503580963611603,1.3647196793556213,0.012491991780698299,0.0002916655925218947,0.1280642580986023,0.04065488606691361,3.6207304763793946,0.8582268297672272,1.419080216884613,0.012331609409302472,0.00027533954998943956,0.1294037114083767,0.044033003970980644,True
61,0.0001,117800,3.287734421930815,0.8329119833519584,1.4005547027838858,0.012200573862187172,0.0002800807696889694,0.12725781178003864,0.03774359440529033,6.126684079170227,0.9167597675323487,3.799426816701889,0.013397662434726954,0.0007209375768434256,0.13079129293560982,0.04654514484107494,,,,,,,,
62,0.0001,119700,3.2234256329034503,0.8061684450977727,1.3393742323078608,0.01186515056332083,0.0002792875338567874,0.12676569729651274,0.03768102804198861,3.429404101371765,0.8581590676307678,1.421560171842575,0.01264395723119378,0.00030811152420938013,0.1272109092772007,0.04015687838196755,,,,,,,,
63,0.0001,121600,3.0787486696243285,0.809998988320953,1.2372601203855715,0.011891288895061925,0.000260034443295138,0.12609097040405398,0.03682977091128889,3.435198383331299,0.8726883459091187,1.4282220661640168,0.012970360424369574,0.00032057915785117075,0.12733879446983337,0.04013952605426312,,,,,,,,
64,0.0001,123500,3.1143256960417096,0.7851764910785776,1.235479811084898,0.01155846896091182,0.000252024040076465,0.12676783150356066,0.03757691774125162,3.2578032350540163,0.8066672348976135,1.2526039505004882,0.01197527565062046,0.00027667953865602614,0.1266996219754219,0.04010398533195257,,,,,,,,
65,0.0001,125400,2.9040664464549013,0.7593671060549585,1.089238205112909,0.011228667928249036,0.00023420438228640705,0.1252275417313764,0.03629656481899713,3.1415468645095825,0.7920304048061371,1.1745236814022064,0.011773201953619718,0.0002617130370344967,0.12604580730199813,0.03934046346694231,,,,,,,,
66,0.0001,127300,2.9563116221678882,0.7831143568691454,1.1565013747779946,0.011531236050650477,0.00024586866988101974,0.1246891128938449,0.03599620490285911,3.3212139797210694,0.7847389876842499,1.3323957192897797,0.011560562793165445,0.00027434467716375366,0.12602086648344993,0.03977636493742466,,,,,,,,
67,0.0001,129200,3.1023880942244277,0.7950229586111872,1.2783657608220451,0.011676734714817843,0.00026245562821905445,0.1247265551631388,0.036480446568641224,3.5191794443130493,0.8899669766426086,1.5254744350910188,0.012811641972512007,0.0002986991906072944,0.12527890279889106,0.039874100163578986,,,,,,,,
68,0.0001,131100,3.0720316095101206,0.7811028455746801,1.2721766991991745,0.01148224896898395,0.00026124819654413796,0.12424505921178743,0.035997098305899845,3.1778615045547487,0.7936005055904388,1.2210649752616882,0.011628317944705487,0.00025433980714296923,0.12541964292526245,0.03913593098521233,,,,,,,,
69,0.0001,133000,3.0927207098509135,0.8053821794296566,1.315773187781635,0.011789770408680565,0.0002677367839887187,0.12386703457487257,0.035538950477187574,3.4934384298324583,0.8439843082427978,1.4914430940151215,0.012268345672637224,0.00029352247394854203,0.1252400615811348,0.04003990691155195,,,,,,,,
70,0.0001,134900,2.943159129556857,0.7834380725810403,1.1696979243818082,0.011496149536320253,0.00024388557671045419,0.12357163650032721,0.03546922410789289,3.0694176244735716,0.756005357503891,1.1438243079185486,0.01123702310025692,0.00024949299113359303,0.12443566650152206,0.03851186595857144,3.418133034706116,0.7637230277061462,1.1918727338314057,0.011101022735238076,0.00023827040160540492,0.12561040565371515,0.044525206312537195,True
71,0.0001,136800,2.932287573626167,0.7865052977674886,1.1786116606310795,0.01152806170480816,0.0002449004444382521,0.12303980740669526,0.03507351827268538,3.0837549209594726,0.7795498561859131,1.162047654390335,0.011626670323312282,0.0002594436751678586,0.12395769596099854,0.038434145636856556,,,,,,,,
72,0.0001,138700,2.943297695737136,0.7884476934922369,1.1961943136390887,0.011560243753422248,0.0002469430883655533,0.12283384245085088,0.03494206757725854,3.911785292625427,0.8206315493583679,1.9434612965583802,0.012009990811347961,0.00037780182930873706,0.12416277959942817,0.03936648026108742,,,,,,,,
73,0.0001,140600,3.009094688829623,0.7745731094008997,1.2595139202632402,0.01135160126919417,0.00025231103162743815,0.12271451894782091,0.03499161540579639,3.0714032745361326,0.7800658547878265,1.1731266486644745,0.011443556118756533,0.00024379993556067348,0.12364106699824333,0.037965532429516315,,,,,,,,
74,0.0001,142500,2.8661600444818798,0.7639220736842406,1.1418459245719408,0.01122167437288322,0.00023644087125783124,0.12200704777319181,0.034486282437451575,3.240344161987305,0.8367039334774017,1.3586294174194335,0.01219859030097723,0.0002802543749567121,0.12291764974594116,0.037634294368326666,,,,,,,,
75,0.0001,144400,2.847856880677374,0.7720996619212,1.1423900706673924,0.011323666499045334,0.0002372438054628315,0.12158755314193274,0.034109336255412355,3.4329422903060913,0.8904203760623932,1.4651254546642303,0.013029915392398833,0.0003121648158412427,0.12555981084704398,0.03935633685439825,,,,,,,,
76,0.0001,146300,2.82818917199185,0.762756560884024,1.1252478652565103,0.01119525729874639,0.00023407819508544268,0.12138550357599008,0.03405882608537611,3.0204732418060303,0.7730519533157348,1.147978698015213,0.01138419670984149,0.0002410951333877165,0.12253687664866447,0.037449891306459905,,,,,,,,
77,0.0001,148200,2.8120955255784486,0.7678346358788641,1.1229964998678157,0.011263295640482715,0.0002330189314977217,0.1209293020516634,0.03378198049080215,4.830000462532044,0.9623074090480804,2.8958797311782836,0.01383291531354189,0.0005402692165807821,0.1228191776573658,0.038682415783405304,,,,,,,,
78,0.0001,150100,2.8294693727869737,0.7571488146091763,1.1485415171008362,0.011111388209422953,0.00023739227968019947,0.12066512102751356,0.033618557090429886,2.93399986743927,0.7554960882663727,1.0731821322441102,0.011252528242766856,0.000242399500857573,0.12190940499305725,0.03721635475754738,,,,,,,,
79,0.0001,152000,2.75228828003532,0.7580756428837776,1.0881973123550415,0.011112887702980323,0.00022652273245177257,0.12014803715442356,0.033281819423366533,3.020085859298706,0.7799853444099426,1.1707941424846648,0.011470646597445011,0.00024973800929728896,0.12117469355463982,0.0369858343154192,,,,,,,,
80,0.0001,153900,2.801989129091564,0.7526356837937707,1.130640375865133,0.011034286507699442,0.00023230987664934027,0.1201739005391535,0.033426975109859515,3.206773009300232,0.8289417386054992,1.3764612472057343,0.011934759896248578,0.0002742906121420674,0.12080623149871826,0.03660623580217361,3.6607914638519286,0.8542023432254792,1.4299532532691956,0.012040114458650351,0.00025929547555278985,0.12195569470524788,0.04461676474660635,
81,0.0001,155800,2.712110803315514,0.7475604714217939,1.0659992629132773,0.01096338159747814,0.00022154157681047524,0.1195890953431004,0.03292223080698597,3.088455414772034,0.8213880133628845,1.28135755777359,0.011894381679594517,0.0002579504341701977,0.12051359504461288,0.036141957715153696,,,,,,,,
82,0.0001,157700,2.7158929912667524,0.7504056395355024,1.0751426928294332,0.010994626485350493,0.0002222391853367873,0.1193763548920029,0.032815006018469206,2.849052391052246,0.7382196700572967,1.0426388967037201,0.010835905894637107,0.00022263435355853288,0.12021704986691475,0.036128269657492634,,,,,,,,
83,0.0001,159600,2.673920323221307,0.7405818455470236,1.0430375748402194,0.010872309517703559,0.0002180374602827023,0.1189450202215659,0.03261765491021307,3.076347231864929,0.7824717116355896,1.263092747926712,0.011351447086781263,0.0002563106894376688,0.12012511059641838,0.03626508973538876,,,,,,,,
84,0.0001,161500,2.8024625625108417,0.7417277564186799,1.154292456805706,0.010881392441837019,0.00023319620434593066,0.11905462868511676,0.03296340213402321,3.0107602739334105,0.7938616740703582,1.2248610246181488,0.011698364578187466,0.0002521152948611416,0.11959989681839943,0.035717985332012175,,,,,,,,
85,0.0001,163400,2.7094766382167212,0.7329313059857017,1.0976348604654012,0.010763846177264657,0.0002249629132175438,0.11838657385424564,0.03223683558404446,2.791784200668335,0.7250181233882904,1.0069913160800934,0.010735544655472041,0.00021949317830149083,0.11941291660070419,0.0356958581507206,,,,,,,,
86,0.0001,165300,2.6041548553266023,0.7281748268478795,1.0007318093431623,0.010677034416677136,0.0002080020730232048,0.11805961931614499,0.03206846088269039,2.7792888736724852,0.7201556408405304,1.0057170248031617,0.010739429406821727,0.00023028043215163053,0.11969828009605407,0.035471437014639375,,,,,,,,
87,0.0001,167200,2.636052544116974,0.7338513820422323,1.0398953714653065,0.010759389466655098,0.00021382599099811878,0.11787503784032244,0.03192314347840453,3.046103529930115,0.8099544167518615,1.2243911170959472,0.0119077954813838,0.0002608959871577099,0.11991810128092766,0.03643424782902002,,,,,,,,
88,0.0001,169100,2.6523282849161247,0.7167236758062714,1.044598454911458,0.010536355611034914,0.00021590611036548292,0.11772298906586671,0.0321545965832315,2.753482165336609,0.7165204203128814,0.9956818282604217,0.010618706811219453,0.0002173214455251582,0.11843952208757401,0.035156006924808025,,,,,,,,
89,0.0001,171000,2.613750930208909,0.7259379199304079,1.0301877146175034,0.010641054958840343,0.00021200538892069169,0.11722984171227405,0.031671264274535996,2.8964958572387696,0.7650674796104431,1.1339193165302277,0.011213794350624084,0.00024013928225031123,0.11868919372558594,0.03525153152644634,,,,,,,,
