epoch,lr,step,train_loss,train_energy_mae,train_energy_mse,train_energy_per_atom_mae,train_energy_per_atom_mse,train_gradient_force_mae,train_gradient_force_mse,val_loss,val_energy_mae,val_energy_mse,val_energy_per_atom_mae,val_energy_per_atom_mse,val_gradient_force_mae,val_gradient_force_mse,test_loss,test_energy_mae,test_energy_mse,test_energy_per_atom_mae,test_energy_per_atom_mse,test_gradient_force_mae,test_gradient_force_mse,save_model
85,4.899999999999999e-05,829470.0,0.14786010315692333,0.04340964947101806,0.0040454749913546965,0.003206651414238862,2.3001459554501535e-05,0.03398005105765459,0.0028762925633113866,0.6641619667021545,0.06518129174668702,0.011905379636460035,0.004997200914116741,7.110511657382361e-05,0.058783619666712084,0.013045131741313892,,,,,,,,
86,4.899999999999999e-05,839115.0,0.14627870961866582,0.04326876466582791,0.0040150631456713605,0.0031977139282292288,2.2847260099421537e-05,0.03390683199512155,0.0028452729294598956,0.7088674064856058,0.06532731517675201,0.012186763923084393,0.005009667603156652,7.233347508123405e-05,0.059619581478313144,0.01393361285125043,,,,,,,,
87,3.4299999999999993e-05,848760.0,0.1391965043113805,0.04106624313230168,0.003709283528769738,0.003034684065923354,2.1073927920479668e-05,0.03307788601747893,0.0027097444156522314,0.6820981564088306,0.06172341547051528,0.011779226776840433,0.00474944488533007,7.050847548839857e-05,0.05876147454750942,0.013406378592639804,,,,,,,,
88,3.4299999999999993e-05,858405.0,0.1384052227982614,0.040902578746255996,0.003669843332055034,0.0030210920297271543,2.080224701204243e-05,0.03300349037164839,0.002694707589324118,0.6807003619673742,0.0652180731670096,0.012289017251365959,0.005013920001071541,7.304987936803459e-05,0.05875376294918078,0.013368226894320165,,,,,,,,
89,3.4299999999999993e-05,868050.0,0.1385272242284286,0.04086163184350346,0.003655021026938009,0.0030192843882620064,2.0755879248048193e-05,0.033006164634925,0.0026974440640298238,0.6906254109974692,0.0639483575263741,0.012022030907189092,0.004889713191952807,7.061213163447511e-05,0.05913758663135563,0.013572067601805604,,,,,,,,
90,3.4299999999999993e-05,877695.0,0.13787667156478464,0.04083821772414474,0.003651888628403048,0.0030161934793259616,2.0709890291506764e-05,0.03295313945242146,0.002684495658727624,0.6737575305064404,0.06254931827538221,0.011884441039204774,0.00482645365238543,7.10435598072435e-05,0.059239973818378325,0.013237461789344715,0.5923159871821727,0.0597034822441743,0.01047138911432333,0.004627336002925688,5.966247174794591e-05,0.057100692322816796,0.011636891961356989,
91,3.4299999999999993e-05,887340.0,0.1379702419386162,0.040727572103922895,0.003646062974800781,0.0030094712374261795,2.0694622460330745e-05,0.032941301037825374,0.0026864835792763174,0.6633598611235919,0.06361067843005222,0.01138521957279789,0.004893713614716091,6.897320288441675e-05,0.0593878182430311,0.01303949283101588,,,,,,,,
92,3.4299999999999993e-05,896985.0,0.13832166614926555,0.04091432780626307,0.00366812748381068,0.003022428249042221,2.0821034072050505e-05,0.032942143135028835,0.002693070773309099,0.6767944196223861,0.06131562996066496,0.011693836879535822,0.004722925441170423,6.918705785545197e-05,0.05877690513995676,0.013302011654857008,,,,,,,,
93,3.4299999999999993e-05,906630.0,0.13722500750724032,0.04064612886898059,0.003621678793298701,0.0030024197070476467,2.0551536365717012e-05,0.03285010368938368,0.0026720665742788257,0.6502038849907138,0.06211573864686998,0.011454301108214247,0.004758443958241288,6.801737111808817e-05,0.05852321082559422,0.012774991677649991,,,,,,,,
94,3.4299999999999993e-05,916275.0,0.13776041654465546,0.04081846567792763,0.003636261021531004,0.003013408282859879,2.057240467338189e-05,0.032883563521306565,0.002682483110462486,0.682022333638815,0.06314981764425993,0.012027141836250758,0.004879175063314392,7.222459329800687e-05,0.059017196682197993,0.013399903836051285,,,,,,,,
95,3.4299999999999993e-05,925920.0,0.1372907326171026,0.040588311753971956,0.0036119817614372204,0.0029979407799936935,2.0480641589545408e-05,0.032835149688784544,0.002673575017113322,0.6822498435038125,0.06377223598922883,0.011503164095758005,0.004893847999389516,6.839423588504149e-05,0.059064355225529906,0.01341493358816109,,,,,,,,
96,3.4299999999999993e-05,935565.0,0.1368423098508325,0.04057251589934971,0.003603623824008696,0.00299660588996754,2.0422725794580275e-05,0.0328332872213157,0.002664773720536468,0.6790773242582618,0.06478078060502121,0.011768332130116785,0.004974664282946833,7.01086372211143e-05,0.059188307905651306,0.013346179842562903,,,,,,,,
97,3.4299999999999993e-05,945210.0,0.13672005426235054,0.040379003924791886,0.0035754832579640485,0.0029831712956318733,2.0287598058607406e-05,0.03277309566372691,0.0026628914200877364,0.6692564027911996,0.060764560282411006,0.011455666060822598,0.004665048645131253,6.787846564648432e-05,0.05861303350581999,0.013156014734607539,,,,,,,,
98,3.4299999999999993e-05,954855.0,0.13648868108716755,0.04051311132125548,0.0035844727661753766,0.002992431858868208,2.034078236190386e-05,0.03276400506134584,0.002658084166419866,0.6763666842636351,0.06301691662550182,0.011487564915864078,0.0048299317853124305,6.82085558621872e-05,0.05904124036478089,0.013297582386955418,,,,,,,,
99,3.4299999999999993e-05,964500.0,0.13710556694316517,0.04050687119794691,0.0035978153324040148,0.0029921947210753627,2.0413362418676998e-05,0.032795813040556836,0.0026701550322152023,0.6638297187904931,0.06188803161359574,0.011473262176978,0.004758232974889597,6.808809610215697e-05,0.05898807581476878,0.0130471291322703,,,,,,,,
100,3.4299999999999993e-05,974145.0,0.1352580795620338,0.040294373501904075,0.0035432487627207756,0.0029755530320983645,2.0080776681316413e-05,0.0326835706902025,0.0026342966159862706,0.6860706770736121,0.06277568847231342,0.01149229794417823,0.004829486060811553,6.864540546350577e-05,0.05873566008444311,0.013491567582588678,0.5940504555288901,0.05940268590401902,0.010301290292254111,0.004581537545530102,5.749951648161678e-05,0.05671144347710115,0.01167498330473272,
101,3.4299999999999993e-05,983790.0,0.13570709775615478,0.04040472464860446,0.0035628710449208158,0.00298344982836079,2.0209145183315578e-05,0.032698504324459816,0.002642884534224683,0.6890931405300799,0.06790240461847007,0.012010655434396623,0.0051871274590711445,7.088833983625567e-05,0.05881367993683941,0.013541649701913665,,,,,,,,
102,3.4299999999999993e-05,993435.0,0.13476787943659035,0.04010185082999966,0.003521711901854273,0.0029622372137492947,1.99817197216571e-05,0.03260153461763727,0.002624923350694718,0.6773940580061258,0.06195279900232635,0.011599019600219647,0.00476582615571782,6.905981601781853e-05,0.0589159939382113,0.013315900768118121,,,,,,,,
103,2.4009999999999995e-05,1003080.0,0.13038562779864654,0.03874577081755138,0.003342510649500478,0.0028627508802833625,1.8956688703637935e-05,0.03207405414117523,0.0025408623429829308,0.6774185525986965,0.06272697680498823,0.01155010345187134,0.0048132297166032685,6.860900917263568e-05,0.058605415553677466,0.013317368982936506,,,,,,,,
104,2.4009999999999995e-05,1012725.0,0.13017768328465434,0.03859275659831026,0.003317482573589733,0.002851355029669773,1.881196827063341e-05,0.032050959784277654,0.0025372040142212877,0.6814432622803939,0.0614690425106628,0.011754756306853489,0.0047500399507918924,7.065183941694692e-05,0.05881046218124451,0.013393770119470808,,,,,,,,
105,2.4009999999999995e-05,1022370.0,0.1298954879635876,0.03857695551686546,0.0033155657406858064,0.0028501874009414286,1.8806267324930376e-05,0.032018403772164104,0.0025315984444580497,0.6795468625307827,0.06137329275496358,0.011690523065057645,0.004725083988850189,6.954978310338915e-05,0.05864099418761931,0.0133571267893145,,,,,,,,
106,2.4009999999999995e-05,1032015.0,0.1300815943631336,0.0385329354814326,0.0033068193130340916,0.0028471213835683865,1.8752786431782007e-05,0.032023045069785504,0.0025354955010019804,0.6724222129998072,0.06154421885895846,0.011352156228360229,0.004719422407358695,6.696823919773108e-05,0.05855319643877047,0.01322140113542894,,,,,,,,
107,2.4009999999999995e-05,1041660.0,0.12943495888848708,0.038439688449813866,0.0032952072438994767,0.0028403294461102633,1.868044484568407e-05,0.03197750759593096,0.0025227950328917397,0.6747194149550424,0.05999740334242415,0.011285901509106766,0.0046101654205976846,6.688019271249509e-05,0.058503460297710266,0.013268670268918712,,,,,,,,
108,2.4009999999999995e-05,1051305.0,0.129248808076586,0.03856392599633144,0.0032986854553231117,0.002848103360873508,1.868571349144129e-05,0.03195642968191158,0.0025190024524252585,0.6777107002929492,0.061289895207313386,0.011555320427939138,0.004707442202332926,6.84591670408734e-05,0.05873057675521567,0.013323107597300201,,,,,,,,
109,2.4009999999999995e-05,1060950.0,0.12918224331920353,0.038385250521538516,0.0032785493882168857,0.002836218898805035,1.8600555808266533e-05,0.03194129126369177,0.0025180738786197425,0.6819728415236701,0.06135736495173496,0.011824671590751554,0.00471488904276622,6.979300562503352e-05,0.05879326013773799,0.013402963398658369,,,,,,,,
110,2.4009999999999995e-05,1070595.0,0.12899109853910687,0.03852813484166849,0.0032922735451958555,0.0028452773675148,1.864286169920111e-05,0.031923938148509544,0.0025139764998782267,0.6793206543452889,0.06167494182643387,0.011714744810313722,0.004739849927964701,6.926268362853086e-05,0.058696247323864824,0.013352118190699503,0.5946816061671668,0.058530387609851096,0.010279327528614624,0.004518713327817342,5.711193817874027e-05,0.05641850736037429,0.011688045572771045,
111,2.4009999999999995e-05,1080240.0,0.1291292361697745,0.03852050468355302,0.0032947140717081652,0.002845725578564342,1.8685596790153027e-05,0.03190089591025312,0.0025166904419613263,0.690116755651677,0.061209872768623254,0.01121013098177845,0.0047250534384631355,6.727353687608849e-05,0.05895741163513983,0.013578132493397971,,,,,,,,
112,2.4009999999999995e-05,1089885.0,0.12844810366784362,0.03826352199513796,0.003259203587747652,0.002826857726078587,1.8475150101181066e-05,0.031879207922957176,0.0025037780016019104,0.6871249383338915,0.06315632693388926,0.011534732267749466,0.004837314705310973,6.800929056637407e-05,0.058838521552525135,0.01351180412132284,,,,,,,,
113,2.4009999999999995e-05,1099530.0,0.12873470681211946,0.03825014766132322,0.0032557848385898337,0.0028261200382745976,1.8469231421710936e-05,0.03186210158811331,0.002509578439470593,0.67643475696773,0.06322916816810195,0.012060160219501796,0.004857901951587393,7.130156172099693e-05,0.058415269317616945,0.013287491934964566,,,,,,,,
114,2.4009999999999995e-05,1109175.0,0.12830146695486314,0.03824934780647719,0.0032526442196690233,0.002826287747927866,1.845069895160331e-05,0.03184848948481154,0.0025009764547039037,0.676683617132649,0.0632583504305694,0.011241362454996377,0.004833546269084321,6.626837906795732e-05,0.05871498120874191,0.01330884509355305,,,,,,,,
115,2.4009999999999995e-05,1118820.0,0.1281161471854836,0.038247105874849335,0.003251478128038879,0.0028250628756151903,1.8434674152966114e-05,0.03182106328036484,0.002497293381148881,0.6830192628184192,0.0598892945237496,0.011315531036900556,0.004602000607286459,6.688114185853914e-05,0.058764510810109596,0.013434074635630375,,,,,,,,
116,2.4009999999999995e-05,1128465.0,0.1281772937626304,0.038228083521219876,0.0032470158797734314,0.002824413110442328,1.839919382466108e-05,0.031814371529184544,0.002498605557657147,0.678977976769594,0.06420625108030126,0.01174339025392205,0.00491502669254444,6.898313346022933e-05,0.05866068230952122,0.013344691730313444,,,,,,,,
117,2.4009999999999995e-05,1138110.0,0.12778394290040312,0.03813522939326894,0.0032338401178024687,0.0028171152839507776,1.833814806333931e-05,0.03178444328623977,0.002491002055652024,0.6865390156074981,0.06190175378804106,0.01128073121860427,0.004746348785171632,6.683811026665586e-05,0.05882436157584965,0.01350516568777788,,,,,,,,
118,2.4009999999999995e-05,1147755.0,0.12761517237862108,0.03799966136340836,0.0032116624120155685,0.0028070539303277466,1.821054777339081e-05,0.03176485384634423,0.0024880701993321196,0.6745495352561716,0.059614413448823865,0.011444804660533226,0.004579377514414092,6.748876281387531e-05,0.05864198816693581,0.013262094611912769,,,,,,,,
119,1.6806999999999997e-05,1157400.0,0.12439925135090919,0.0370129974771773,0.00309028764225855,0.0027351843494064143,1.752871417053547e-05,0.031381385153581756,0.0024261792741730225,0.6863950275417774,0.06291926779634686,0.011688703514673129,0.004827980721541212,6.88246426872473e-05,0.05917738116827688,0.013494126480542084,,,,,,,,
120,1.6806999999999997e-05,1167045.0,0.12383437449241003,0.03690678757482815,0.003073896894270692,0.002726564752443469,1.741592503300791e-05,0.03134031497206189,0.002415209551962791,0.6770668382215763,0.060489585640445875,0.01152414926337036,0.004643128001140792,6.788217756563378e-05,0.05854889063289105,0.01331085377916412,0.5957745170829633,0.059161472476173906,0.010304595339845768,0.004563922338006557,5.7337653913924294e-05,0.05637457116884213,0.011709398434862347,
121,1.6806999999999997e-05,1176690.0,0.12359991339732562,0.0369506182410674,0.0030768108432226216,0.0027303699555284596,1.746072883574917e-05,0.031322798625062646,0.002410462051082061,0.6873287946083806,0.06102745704218961,0.011448540540174015,0.004692493547044466,6.784743536987167e-05,0.05864957402454861,0.013517605081364134,,,,,,,,
122,1.6806999999999997e-05,1186335.0,0.12388768036088542,0.03690904605727183,0.0030697444231353017,0.0027268358670193425,1.7398138971911248e-05,0.03131541031640589,0.0024163587187550012,0.6795753303735681,0.05985401265437941,0.011228848391435297,0.00459280927850275,6.625543053960696e-05,0.05848508486553049,0.013366929639642658,,,,,,,,
123,1.6806999999999997e-05,1195980.0,0.12370215444168764,0.0369851652899338,0.003074007892664791,0.002732337720622301,1.7419258362984734e-05,0.03131797009678433,0.0024125629309804594,0.6999114790542516,0.06111690759503672,0.011461414374929046,0.00469396101860126,6.761868158822541e-05,0.059437534732637284,0.013769001293586446,,,,,,,,
124,1.6806999999999997e-05,1205625.0,0.12374021896743206,0.036869967460087985,0.003066778996430881,0.002723824041405871,1.737770313758252e-05,0.03128531015239582,0.0024134687994200304,0.6746828207393469,0.060242132716672316,0.011471603934579726,0.004643045693657109,6.822958837232474e-05,0.05850113583594816,0.013264224336095346,,,,,,,,
125,1.6806999999999997e-05,1215270.0,0.12322991232402916,0.036804349935427354,0.0030528907426408684,0.002719293073758459,1.730573850091104e-05,0.031262669356266155,0.0024035404316277457,0.6829575911047978,0.062110497255682816,0.011409694628410226,0.0047636976197178,6.737641674443631e-05,0.058589765327355284,0.013430957929527748,,,,,,,,
126,1.6806999999999997e-05,1224915.0,0.12334322201313605,0.036797611380320304,0.0030524979498536523,0.002718367220205958,1.7294812694310286e-05,0.03126006401962123,0.0024058144812656363,0.6877492064186559,0.061054666666991775,0.011416478525321098,0.004676907933824634,6.720167596764607e-05,0.05849635923141204,0.013526654557866696,,,,,,,,
127,1.6806999999999997e-05,1234560.0,0.12327274129504365,0.03678430808281855,0.0030484231925244185,0.0027180098833996373,1.7271142929551368e-05,0.03125207658521148,0.002404486362050392,0.6828220306762338,0.06233495112062574,0.01142243154879324,0.004787738134717369,6.782008580877317e-05,0.05864615642251836,0.013427991982548815,,,,,,,,
128,1.6806999999999997e-05,1244205.0,0.12304168898759632,0.036768995538780325,0.0030449855279445306,0.002716954548124812,1.726233106452576e-05,0.031238885400616482,0.0023999340691930387,0.6940150306533683,0.06017686864575681,0.011035855303462301,0.004611883286047931,6.490263161720218e-05,0.059261340592880365,0.013659583506998123,,,,,,,,
129,1.6806999999999997e-05,1253850.0,0.12273180999997886,0.036702636510801884,0.00303906832648563,0.002711371845597087,1.7220778425440617e-05,0.03121909360106362,0.0023938548334698686,0.6727242922304895,0.05961884030188012,0.011415442447208402,0.004572723168054893,6.70569998210646e-05,0.0583759946589795,0.013226176995665622,,,,,,,,
130,1.6806999999999997e-05,1263495.0,0.12290552912886234,0.03672808713356211,0.0030400639334504033,0.0027136339513917644,1.7235161543668003e-05,0.031223390407880552,0.002397309303908257,0.69366945583068,0.06419381470377868,0.011973301154953347,0.004908588045619365,7.008683858284651e-05,0.05962560529593466,0.013633923093514532,0.6105988563828588,0.06381023727531429,0.011075806011798523,0.004942176304837586,6.251687466742571e-05,0.057249302398957425,0.011990461007421207,
131,1.6806999999999997e-05,1273140.0,0.12276136438168131,0.03663647466980289,0.0030251415093901185,0.0027069231115879654,1.7145360409587306e-05,0.031204139462799176,0.0023947244574458503,0.6841762608294768,0.06201723656482463,0.011586653840123279,0.004739123658040535,6.779218578736901e-05,0.05856754508309262,0.013451792139787071,,,,,,,,
132,1.6806999999999997e-05,1282785.0,0.12261049926543229,0.036624925685523724,0.003025078919326449,0.0027064781613383455,1.7145955210676384e-05,0.031188266225022604,0.002391708406922131,0.6813887208360485,0.060381630813488664,0.011708936548757681,0.004637609177989452,6.876096108209857e-05,0.0583603008791598,0.013393595685745819,,,,,,,,
133,1.6806999999999997e-05,1292430.0,0.12252810759863618,0.036656311446332024,0.0030236301564660764,0.002708489688401997,1.7144557538834627e-05,0.031170290289256074,0.002390089548843398,0.6916347129034,0.06105566088533996,0.011334081947888897,0.004675723873198718,6.682443908497565e-05,0.05865554292331225,0.013606012619110222,,,,,,,,
134,1.6806999999999997e-05,1302075.0,0.12216709564850542,0.0366128910014535,0.003017976654432805,0.0027048153119691044,1.710559946655086e-05,0.03114806919240829,0.002382982379881461,0.6942646679910611,0.06018832912892595,0.011329878208537012,0.004626506970951425,6.698369989067344e-05,0.0588536839341817,0.013658695795650483,,,,,,,,
135,1.1764899999999996e-05,1311720.0,0.11997902834014551,0.03585259532458536,0.0029296174982077943,0.0026497970065106746,1.662386625793234e-05,0.030868696038405787,0.002340988216838742,0.6902038305897087,0.06439579828503629,0.011487230601265951,0.004917566715888473,6.730607955744936e-05,0.05864486930284307,0.013574331999768855,,,,,,,,
136,1.1764899999999996e-05,1321365.0,0.1197494469144553,0.03572536231164081,0.0029135969845757097,0.002639744346852261,1.651755314502463e-05,0.030838091683365466,0.0023367169985976017,0.6906567869934465,0.06180711611381484,0.011547418601411851,0.004733575948944553,6.79285989644442e-05,0.05873223026180219,0.01358218736784069,,,,,,,,
137,1.1764899999999996e-05,1331010.0,0.11959534674287785,0.035742173665739924,0.0029126637974587607,0.0026409422450846564,1.6504341809020707e-05,0.03083815151237635,0.0023336536589083864,0.6921057688044416,0.059477473575875406,0.011197021195861023,0.004563115768826367,6.576334990065577e-05,0.05863326558621712,0.013618174952171611,,,,,,,,
138,1.1764899999999996e-05,1340655.0,0.11972779130952813,0.03569426677519339,0.0029100278327919516,0.0026375830700883516,1.6480850239547243e-05,0.030821336616506385,0.0023363552695347283,0.6869551942429022,0.05982297684324113,0.011454703012584938,0.004594852853674047,6.761086733213137e-05,0.05854084450376754,0.013510009824606348,,,,,,,,
139,1.1764899999999996e-05,1350300.0,0.1195392402823227,0.03568095972246938,0.002905809464555521,0.0026362236710214793,1.6454888392942414e-05,0.030819504446324312,0.0023326686163553517,0.7003678777371185,0.06060014708512699,0.011179570338773415,0.004650705790054997,6.587074893890143e-05,0.058834838362526974,0.013783766147966905,,,,,,,,
140,1.1764899999999996e-05,1359945.0,0.11940007069107375,0.035657498897345326,0.0029011536772644694,0.002634445742838331,1.6427312328335426e-05,0.030811656867739304,0.0023299783402761847,0.6888291341548693,0.05898973272696786,0.011321584330832923,0.004531018991147289,6.657921828474286e-05,0.05854678441723591,0.013550150996480725,0.6009915521004345,0.056798795500872266,0.010088304766724579,0.0043867191426991215,5.545154083396441e-05,0.056377327720834244,0.011818064946674202,
141,1.1764899999999996e-05,1369590.0,0.11921255818285016,0.0356429781052143,0.0028967941166437917,0.0026338520973113746,1.6414694812927024e-05,0.03079046258584598,0.0023263152813241344,0.6788103545723221,0.0615853689508258,0.011682159250792624,0.004721599492639974,6.867161186518281e-05,0.058286690242501236,0.013342563906430589,,,,,,,,
142,1.1764899999999996e-05,1379235.0,0.11935597621218762,0.03568138360025264,0.0028985592844521825,0.0026363762908199707,1.6418983219132282e-05,0.03079352326632607,0.00232914833855471,0.7056001296798804,0.0635487842280705,0.011438312715910042,0.0048683290941866405,6.74767090531642e-05,0.059734530639097096,0.013883236339279407,,,,,,,,
143,1.1764899999999996e-05,1388880.0,0.11912028732763824,0.03559237429507085,0.002888213458566403,0.0026298602409577684,1.6376053723983663e-05,0.030764397991934523,0.0023246414773814435,0.6876791036392744,0.05979431626784808,0.011422495842428463,0.004593554186013103,6.727780587053855e-05,0.05860165385521236,0.01352513215593692,,,,,,,,
144,1.1764899999999996e-05,1398525.0,0.1190953599610946,0.03555789893082633,0.002886888049471452,0.0026276432629586564,1.636041758121243e-05,0.03077070350876831,0.0023241694382324703,0.6920530332180193,0.06042508648101611,0.011407007891841521,0.00463918170680073,6.70063486342701e-05,0.05889750907100731,0.013612920506523555,,,,,,,,
145,1.1764899999999996e-05,1408170.0,0.11903046789670141,0.035625836184858324,0.0028917319485669,0.002632520486378844,1.6394191579742595e-05,0.03076697086256766,0.0023227747189626773,0.6994991514366886,0.061445863961235955,0.011321831593035145,0.004706097781768665,6.652691096276713e-05,0.059072373902198175,0.013763546396873067,,,,,,,,
146,1.1764899999999996e-05,1417815.0,0.11897950190447258,0.03558148139817616,0.002887542011247622,0.0026293151391180276,1.6355253540406157e-05,0.03074279698490078,0.0023218391978644987,0.681462833358087,0.059898468710105776,0.011392676348829105,0.004585337104345581,6.673215090542929e-05,0.05846345991347499,0.013401403140185161,,,,,,,,
147,1.1764899999999996e-05,1427460.0,0.11907543534953241,0.035616187152714855,0.0028874022944350287,0.0026316708501681212,1.6358647610496267e-05,0.030740209737512684,0.0023237606611019607,0.6761134157120974,0.05938563837349721,0.0111584114609765,0.004561370644013961,6.576868781807993e-05,0.05868898036864645,0.013299100085022417,,,,,,,,
148,1.1764899999999996e-05,1437105.0,0.11863348951577223,0.035527899316733696,0.002876075944821313,0.002625577555322301,1.6313529435316322e-05,0.030726858966607408,0.0023151482714190226,0.6976353996591381,0.06152813548471368,0.011412017081994982,0.0047026718236675156,6.664206941016563e-05,0.059088662877643784,0.013724467651542862,,,,,,,,
149,1.1764899999999996e-05,1446750.0,0.118712723231681,0.03556528559069867,0.0028774742846860344,0.0026273121144487132,1.629297657516304e-05,0.030720615454906213,0.0023167049789398907,0.6785660238916993,0.06067421120970157,0.011468800744930164,0.00465257601781152,6.74709489349018e-05,0.058579390510198115,0.013341944462935384,,,,,,,,
150,1.1764899999999996e-05,1456395.0,0.11861376253315313,0.03551764768550248,0.0028729393265733995,0.002624411814119255,1.626824910411797e-05,0.030715150262762208,0.0023148164641315907,0.6854662703722274,0.05963894279159976,0.01115484038749016,0.004574544315992057,6.566649648013897e-05,0.0585207048461364,0.013486228599694746,0.6004071784174613,0.057221560448721544,0.009986520981812347,0.004426688346053334,5.554306278370841e-05,0.05642156699336166,0.01180841314871298,
151,8.235429999999996e-06,1466040.0,0.11700470984960387,0.03492903104009883,0.0028093731700373475,0.0025814444336241947,1.5920747694916896e-05,0.03050343617524882,0.002283906733591322,0.6888268752327429,0.06027851561395982,0.011277624745410643,0.00461560804814078,6.627515875913056e-05,0.05862339751624566,0.013550985009746644,,,,,,,,
152,8.235429999999996e-06,1475685.0,0.11687486790436742,0.0349225813012453,0.002803980625491896,0.0025808482928459113,1.5888330063296814e-05,0.030493978455265667,0.0022814177455775316,0.6929619521827943,0.060152422311896235,0.011473210620263673,0.004618230135633041,6.757783896102109e-05,0.05854304327979189,0.013629774831250616,,,,,,,,
153,8.235429999999996e-06,1485330.0,0.11685278873438905,0.03492926061136562,0.0028055215408376477,0.0025813947389256736,1.590552464480813e-05,0.030487481491379777,0.002280945343871023,0.6897358026203293,0.059783861525456984,0.011422350396324324,0.004581209407619883,6.69697685736248e-05,0.05836107180163328,0.0135662690444801,,,,,,,,
154,8.235429999999996e-06,1494975.0,0.1168156116330589,0.03493296399318528,0.00280435103324136,0.0025810600821781523,1.5878696014066707e-05,0.03048084746424753,0.0022802252119963613,0.6864441905152762,0.059325230758882574,0.011298682050942793,0.0045511286258835305,6.640046992111094e-05,0.05836968533397764,0.013502910169286666,,,,,,,,
155,8.235429999999996e-06,1504620.0,0.11678480350870223,0.03492384652190683,0.0028002723899267015,0.00258088608425183,1.587112695680575e-05,0.030475300773928283,0.002279690622375505,0.6887240891529472,0.06114298510191692,0.01138342714354799,0.004682756523289561,6.690891383371659e-05,0.05846218346919526,0.013546813240187989,,,,,,,,
156,8.235429999999996e-06,1514265.0,0.11675992934196305,0.03488427026827516,0.0027968539783126086,0.002577910771522598,1.5841016949874216e-05,0.03046359563578444,0.002279261507273008,0.6950382351917102,0.05920308455816285,0.011474388042407638,0.004550479305999045,6.731640180067067e-05,0.05881693908636702,0.013671276942986052,,,,,,,,
157,8.235429999999996e-06,1523910.0,0.11649890191653543,0.03483118532381513,0.0027907175181537567,0.0025741452939996336,1.581349535056123e-05,0.030457689927993335,0.0022741636879676317,0.695407813908273,0.05964914789732412,0.011230683574125032,0.004589771572719543,6.63570993251274e-05,0.05879820505020099,0.01368354260668296,,,,,,,,
158,8.235429999999996e-06,1533555.0,0.11657937387898079,0.03484610527853274,0.002792853000050414,0.0025746477797331776,1.5830369710498428e-05,0.030460158877564442,0.0022757304175786055,0.6791965840383949,0.06066449109673231,0.011638651340607375,0.004651840979545364,6.80413215012197e-05,0.058665517694562366,0.013351158653955749,,,,,,,,
159,8.235429999999996e-06,1543200.0,0.11657844946879996,0.034840461221429884,0.002791067616843522,0.0025743949331224615,1.58132794865625e-05,0.030440943276620964,0.002275747637039115,0.6924615154491507,0.060892951888882274,0.011370814130557415,0.004671669716630754,6.676761069714926e-05,0.058663446688715905,0.01362181402637187,,,,,,,,
160,8.235429999999996e-06,1552845.0,0.11630716744814576,0.03479904288539798,0.002784885477118734,0.0025716161968873815,1.577865637720415e-05,0.030435431139217956,0.0022704456394205506,0.6841332282910892,0.05948625029364848,0.011158083537624245,0.004568483371008835,6.5634022711521e-05,0.05867122546927199,0.0134595028950693,0.604117391094646,0.05728730869989977,0.010041251689249197,0.004418147441467147,5.536262339116845e-05,0.056500664326064584,0.011881522788107937,
161,8.235429999999996e-06,1562490.0,0.11626566640393213,0.03480516086369878,0.0027842176385596187,0.0025720569884675787,1.577873709154786e-05,0.030425704571699907,0.002269628975307438,0.6902453829317977,0.06007131125436972,0.011339580168454707,0.004605512770013797,6.649796129450904e-05,0.05846236413623331,0.013578116055266865,,,,,,,,
162,8.235429999999996e-06,1572135.0,0.1163142892429683,0.03481214019715647,0.0027842971669560374,0.0025726096461424017,1.578303999558947e-05,0.030427978823518977,0.002270599841520232,0.6894239783658145,0.06123316139086001,0.011288810639340369,0.0046849187816497195,6.628816497897494e-05,0.058578052446103514,0.013562703354529485,,,,,,,,
163,8.235429999999996e-06,1581780.0,0.11625145952111067,0.0347899462242373,0.00278181505990813,0.0025706088479752,1.5755765046124796e-05,0.03042012843062828,0.0022693928892240658,0.6891878819607653,0.061934534286847344,0.011474355945942647,0.004737350331829407,6.714882563710643e-05,0.058486935688466614,0.013554270520296452,,,,,,,,
164,8.235429999999996e-06,1591425.0,0.11613240107878517,0.034779024048807734,0.0027803698538260697,0.002570180688343468,1.576119600653128e-05,0.030407378941032293,0.002267040624499175,0.692322582198927,0.05904940333181967,0.011313880758052775,0.004532090342455615,6.629075569525823e-05,0.058666175057872694,0.013620174028817485,,,,,,,,
165,8.235429999999996e-06,1601070.0,0.1161212895705508,0.03477329864961484,0.002776321261612815,0.0025692333027625552,1.572623719240539e-05,0.030408311679662365,0.0022668993661787715,0.6943890190686881,0.05926385974244349,0.011274887370222702,0.004547302297139004,6.619271071029924e-05,0.05875460698035628,0.013662282633969309,,,,,,,,
166,8.235429999999996e-06,1610715.0,0.11606725620061761,0.03474098125223782,0.0027736430367894106,0.002567218828684508,1.5716251180229302e-05,0.030402867184450573,0.0022658722632765763,0.6862535269677198,0.05971283642740035,0.011425206018345858,0.004586029360475311,6.712438358054838e-05,0.05852510529617853,0.013496566418987476,,,,,,,,
167,5.764800999999997e-06,1620360.0,0.11488445609644402,0.03432063263383304,0.0027281835323224417,0.0025363002165668374,1.5457209726494524e-05,0.030248649705263822,0.0022431254512824393,0.6949622141253362,0.059298764657476036,0.011343224980146779,0.004544706376501619,6.6443557575197e-05,0.058498187020750714,0.013672379782903787,,,,,,,,
